Price,sqft,bedrooms,bathrooms,lot_size,area,area_n
418434,3034,5,2,19238,Downtown,2
324976,2821,3,2,13793,Uptown,1
430391,3108,5,2.5,5466,Downtown,2
449962,2900,5,3.5,16312,Downtown,2
399739,2976,3,2,17062,Downtown,2
383448,3129,5,2,18958,Uptown,1
373097,2913,5,3.5,13838,Uptown,1
471999,3052,6,3.5,19287,Downtown,2
405966,3049,6,4,16083,Uptown,1
465654,3129,6,3.5,16044,Downtown,2
396869,3044,1,3,14476,Downtown,2
431650,2878,5,2,15572,Downtown,2
450285,2921,4,3.5,18305,Downtown,2
435825,3110,3,3.5,18295,Downtown,2
351673,3001,4,1.5,5846,Suburbs,3
363010,2950,3,2,5628,Downtown,2
414292,2965,6,1.5,21821,Downtown,2
366977,2873,2,2.5,13952,Suburbs,3
324511,3001,3,2,17388,Uptown,1
410707,2935,5,3.5,13872,Suburbs,3
440681,3136,6,1.5,14553,Downtown,2
372777,3016,2,1,18339,Downtown,2
346781,3077,1,4,8314,Uptown,1
316416,2936,4,1,13539,Uptown,1
388200,3002,3,1.5,16442,Downtown,2
455737,2952,5,3.5,18773,Downtown,2
386146,2800,5,1.5,9563,Downtown,2
423590,3020,5,2,16194,Downtown,2
420694,2918,6,2,14130,Downtown,2
379473,3065,4,1.5,16025,Suburbs,3
431050,2982,6,2.5,15516,Downtown,2
396030,2880,5,1.5,13413,Downtown,2
375200,3023,2,2,13953,Downtown,2
423785,3030,3,3,20149,Downtown,2
431102,3128,3,3.5,12229,Downtown,2
326321,3030,5,1.5,14669,Uptown,1
461061,2956,7,3.5,11049,Downtown,2
347257,3009,4,3,12940,Uptown,1
380920,2928,1,2.5,19280,Downtown,2
382928,2856,2,2.5,15983,Downtown,2
421827,2970,5,1.5,20371,Downtown,2
362655,2902,3,1.5,12396,Suburbs,3
380544,3090,3,1.5,17168,Suburbs,3
428301,3075,6,2.5,16594,Downtown,2
472989,2979,6,4,21575,Suburbs,3
341186,2805,1,3,8229,Suburbs,3
390121,2820,6,1.5,19592,Suburbs,3
425385,2897,4,2.5,19999,Downtown,2
448557,2986,5,3.5,18460,Downtown,2
419210,2841,6,3,10870,Downtown,2
348418,2935,3,2.5,15847,Uptown,1
481880,2992,7,3.5,14135,Downtown,2
407918,3082,3,3.5,15515,Suburbs,3
404365,3113,4,1.5,20611,Suburbs,3
411375,2889,6,2,9304,Downtown,2
375210,3054,6,2.5,23705,Uptown,1
420264,2990,5,3.5,8418,Suburbs,3
406774,2898,5,1.5,21982,Downtown,2
382642,2798,5,1.5,9218,Downtown,2
433079,3065,6,2,16502,Downtown,2
402705,2802,5,3.5,17664,Suburbs,3
417517,3115,3,3,9569,Downtown,2
357281,2991,6,1.5,17842,Uptown,1
377601,2701,2,3.5,8248,Downtown,2
373623,3100,5,1,13711,Suburbs,3
383890,3138,3,1,11795,Downtown,2
399487,2813,5,1.5,15810,Downtown,2
401772,3088,6,1,7792,Downtown,2
383805,3008,4,1.5,11871,Downtown,2
372464,3108,1,2,10783,Suburbs,3
399500,3102,3,1,20338,Downtown,2
382616,3083,2,3,7054,Suburbs,3
451790,3124,2,4,19186,Downtown,2
450917,3089,5,3.5,13171,Downtown,2
427775,3070,5,1.5,16231,Downtown,2
415321,2980,3,4,10320,Suburbs,3
392191,2766,4,3,15291,Suburbs,3
478855,3188,6,3.5,20967,Suburbs,3
444977,2980,6,3.5,8065,Downtown,2
466735,3157,6,3,21235,Downtown,2
331446,3002,3,1.5,9253,Suburbs,3
338657,3058,4,1.5,17840,Uptown,1
380070,3056,6,2,24344,Uptown,1
321663,2983,1,3.5,5669,Uptown,1
443901,3130,5,3,10499,Downtown,2
415662,2929,6,1.5,15259,Downtown,2
412555,2902,4,3,11788,Downtown,2
379569,3050,6,2.5,16852,Uptown,1
428761,2889,7,3,18935,Suburbs,3
452515,3001,6,4,15279,Suburbs,3
348165,2946,4,2.5,21521,Uptown,1
421368,3115,2,4,19729,Suburbs,3
423873,3080,3,3.5,7914,Downtown,2
360718,3185,2,3,15813,Uptown,1
409454,2900,5,1,17643,Downtown,2
390822,3042,2,3,10439,Downtown,2
392829,3059,3,2,18497,Suburbs,3
418691,3003,5,2.5,14074,Downtown,2
428907,3005,3,4,19615,Suburbs,3
398063,3049,5,1.5,19780,Downtown,2
340739,2978,7,1.5,16288,Uptown,1
358116,2864,6,1,13172,Suburbs,3
375122,2895,1,3.5,18663,Suburbs,3
371818,2967,5,3.5,13935,Uptown,1
396543,2944,3,1.5,15608,Downtown,2
452415,3026,7,2,15263,Downtown,2
389053,3068,3,1.5,20097,Suburbs,3
343045,2890,6,2,17306,Uptown,1
386858,2998,3,3,15873,Suburbs,3
333656,2948,6,2.5,8568,Uptown,1
376311,3205,1,1,11580,Downtown,2
427088,3020,4,3,7139,Downtown,2
413642,2913,6,2.5,12154,Downtown,2
431796,3057,3,2.5,20726,Downtown,2
445607,3086,6,3,10469,Downtown,2
379468,3023,1,3.5,14765,Suburbs,3
358211,2978,5,1.5,20137,Uptown,1
435693,2793,7,2,20188,Downtown,2
324622,3008,1,3.5,11690,Uptown,1
347668,3110,2,1,11586,Suburbs,3
342243,2973,4,2.5,21768,Uptown,1
404416,2976,2,2,16838,Downtown,2
456889,2928,6,3,11630,Downtown,2
385904,2911,4,2,9384,Downtown,2
363238,2990,3,3,9879,Suburbs,3
420720,2874,4,2,17254,Downtown,2
405102,2984,2,2.5,18903,Downtown,2
342231,2900,3,3.5,13374,Uptown,1
347151,2838,4,4,7896,Uptown,1
410308,2842,3,2,22537,Downtown,2
317030,2877,2,3,14551,Uptown,1
432018,3079,2,2.5,17605,Downtown,2
346417,2997,5,2.5,12399,Uptown,1
376943,2893,4,1.5,11664,Downtown,2
446323,3090,5,3.5,14311,Downtown,2
419855,2867,3,3.5,19629,Downtown,2
388660,2959,7,2.5,24750,Uptown,1
398602,3084,5,2,16645,Suburbs,3
410948,3032,5,2,14161,Downtown,2
422714,3053,3,2.5,16333,Downtown,2
401622,3132,5,1,9422,Downtown,2
367752,2849,6,2,9744,Suburbs,3
323993,2932,2,3,10327,Uptown,1
384614,3018,5,2,14538,Suburbs,3
395679,3080,3,1.5,23752,Suburbs,3
388797,2793,2,2,21693,Downtown,2
404138,3090,7,2.5,15164,Uptown,1
361358,2786,2,2,17625,Suburbs,3
427949,2954,6,2,16657,Downtown,2
382051,2845,3,1.5,14613,Downtown,2
448706,2947,4,4,19872,Downtown,2
331183,3030,2,3,19667,Uptown,1
326833,2907,3,4,11178,Uptown,1
351955,3024,4,3.5,10269,Uptown,1
296033,2662,2,2,13306,Uptown,1
400498,3013,6,2.5,14774,Suburbs,3
379246,2923,5,1.5,21629,Suburbs,3
461229,2990,7,4,16376,Suburbs,3
369104,3029,2,3,18576,Suburbs,3
343280,3010,2,3,12410,Uptown,1
342196,3014,2,3.5,15072,Uptown,1
388410,3093,5,2.5,7922,Suburbs,3
382563,2976,4,2.5,19307,Suburbs,3
432965,3013,2,4,19212,Downtown,2
387316,2847,7,3,14437,Uptown,1
367088,2796,6,3.5,17444,Uptown,1
413795,2964,6,3,17653,Suburbs,3
303259,2943,1,2,18730,Uptown,1
409087,3099,4,1.5,14610,Downtown,2
422860,3072,2,3.5,12441,Downtown,2
372730,3031,4,3,17498,Uptown,1
410815,3118,5,3,19573,Suburbs,3
417552,2841,3,2,21199,Downtown,2
353839,3044,5,1,22471,Uptown,1
339717,2993,1,4,14590,Uptown,1
339742,3091,3,2.5,16697,Uptown,1
417904,2916,5,2.5,16782,Downtown,2
381954,3024,1,3,16422,Downtown,2
318429,3056,3,1.5,14271,Uptown,1
402212,3109,2,3,15947,Suburbs,3
444710,3032,4,3,20443,Downtown,2
459814,3104,4,4,10281,Downtown,2
395090,3019,3,2.5,12109,Downtown,2
370046,2930,6,2.5,16700,Uptown,1
426053,2930,6,1.5,14319,Downtown,2
388633,2886,3,3,15466,Suburbs,3
421010,3050,4,3.5,18825,Suburbs,3
398050,2879,6,2,15507,Suburbs,3
297401,2977,4,1,12067,Uptown,1
367209,3057,2,1.5,15399,Suburbs,3
414073,3040,1,3.5,13531,Downtown,2
398197,2939,3,1.5,19880,Downtown,2
385743,2773,5,3.5,12848,Suburbs,3
291490,2904,4,1.5,6251,Uptown,1
411256,2956,5,2.5,16192,Downtown,2
353391,2959,4,3,14657,Uptown,1
402402,2962,7,3,17454,Uptown,1
404884,2915,3,2.5,23340,Suburbs,3
356604,2916,4,1,17453,Suburbs,3
305539,3067,2,1.5,12362,Uptown,1
404380,3001,4,1.5,14898,Downtown,2
326930,3027,4,1.5,9673,Uptown,1
286611,2986,2,1.5,13044,Uptown,1
382949,2894,1,2,21094,Downtown,2
418733,3041,5,3.5,11267,Suburbs,3
429407,3011,3,3,14952,Downtown,2
423913,3122,5,2.5,14658,Downtown,2
395479,2979,5,3.5,19222,Uptown,1
342721,3065,1,1.5,17944,Suburbs,3
417294,3027,3,4,11290,Suburbs,3
309301,2779,3,2,16198,Uptown,1
422925,3028,4,2.5,14250,Downtown,2
397835,3020,3,2.5,12389,Downtown,2
379748,3128,1,2,10583,Downtown,2
347787,3005,3,3,16303,Uptown,1
446734,3221,4,3.5,10352,Downtown,2
356690,2988,2,1.5,12420,Downtown,2
395796,3040,4,1.5,14014,Suburbs,3
358151,3092,4,2,16763,Uptown,1
421833,2893,5,3.5,17005,Suburbs,3
413948,2895,4,2.5,13383,Downtown,2
369029,3087,3,3.5,14488,Uptown,1
414240,2890,6,2.5,12611,Suburbs,3
396362,3160,7,1,18241,Suburbs,3
405209,3013,2,3,19404,Suburbs,3
407100,2876,5,3,18915,Suburbs,3
330941,3040,1,2.5,17724,Uptown,1
445382,3050,6,3,9098,Downtown,2
364671,2891,3,1,15832,Downtown,2
426742,2814,3,3.5,13621,Downtown,2
386196,2938,2,3.5,14746,Suburbs,3
431791,3134,6,1.5,21725,Downtown,2
387394,3048,2,3.5,13221,Suburbs,3
341271,3036,2,1.5,13442,Suburbs,3
429063,2901,4,2,15325,Downtown,2
330523,2936,1,3,25157,Uptown,1
316354,2846,3,2.5,12492,Uptown,1
437086,3021,4,3,21389,Downtown,2
385256,3029,6,1.5,6977,Downtown,2
398419,3090,7,1.5,8706,Suburbs,3
413027,3019,3,2,14789,Downtown,2
342455,3111,1,1.5,15272,Suburbs,3
315335,2913,2,1.5,21251,Uptown,1
371788,3200,1,3,14976,Suburbs,3
412800,3163,4,2,13635,Downtown,2
435403,3085,3,2.5,19324,Downtown,2
457318,3053,6,3.5,13514,Downtown,2
447928,3069,5,4,7900,Downtown,2
443371,3036,3,3,18197,Downtown,2
456264,3219,7,2,17580,Downtown,2
410799,2829,4,2.5,13467,Downtown,2
357528,2951,4,1.5,15592,Uptown,1
340538,2796,1,1.5,14736,Downtown,2
361109,3052,5,1.5,17175,Uptown,1
396224,2841,4,3.5,11403,Suburbs,3
428345,3089,7,2.5,12983,Suburbs,3
428043,3015,6,1.5,14097,Downtown,2
391002,3065,4,1,13537,Downtown,2
441967,2897,6,4,16538,Suburbs,3
344821,2988,2,3.5,18212,Uptown,1
436318,2962,4,2.5,22906,Downtown,2
316168,2925,4,1.5,13602,Uptown,1
430388,2887,7,1,24331,Downtown,2
388509,2847,1,2,14400,Downtown,2
398043,3148,2,1.5,16234,Downtown,2
433909,3038,6,3.5,6744,Downtown,2
430677,3191,3,3,14688,Downtown,2
396032,3045,3,1,15049,Downtown,2
391802,2965,4,2,17532,Suburbs,3
387306,2972,4,2,17496,Suburbs,3
402326,3010,5,2,20329,Suburbs,3
465232,3068,6,3.5,12389,Downtown,2
374112,3057,6,1.5,5534,Suburbs,3
422554,3035,6,3,13750,Suburbs,3
426152,2983,7,3,13488,Suburbs,3
328275,3090,4,1,21643,Uptown,1
368564,3317,2,3,20512,Uptown,1
443604,2866,5,3,18206,Downtown,2
402286,2878,3,3,15030,Downtown,2
340769,2972,4,2,18385,Uptown,1
395011,3113,6,3,19863,Uptown,1
483198,3197,4,3.5,27314,Downtown,2
324510,2908,4,2.5,13706,Uptown,1
312669,2886,2,2.5,11686,Uptown,1
381968,2953,2,2,10933,Downtown,2
353745,2897,1,1,18146,Downtown,2
397359,3043,1,2.5,13466,Downtown,2
377037,2915,4,3.5,14175,Uptown,1
412325,3103,4,2,22130,Downtown,2
447320,3055,7,2.5,11373,Downtown,2
446771,3043,5,3,20629,Suburbs,3
398137,3005,2,2.5,10538,Downtown,2
379139,3046,7,3,11662,Uptown,1
407826,2930,5,3.5,18111,Suburbs,3
376287,3036,6,2.5,20905,Uptown,1
351249,3021,5,3,11384,Uptown,1
385829,2981,4,2.5,14337,Suburbs,3
479981,3186,7,3,12064,Downtown,2
359717,2955,5,3,12258,Uptown,1
294051,2927,4,1.5,6834,Uptown,1
342747,3026,2,4,11166,Uptown,1
407542,2919,5,1.5,16915,Downtown,2
419884,2878,4,3.5,13334,Downtown,2
424692,2975,6,2,15672,Downtown,2
410183,3005,4,2,13327,Downtown,2
336867,3049,2,3,9956,Uptown,1
375703,2814,3,1.5,6592,Downtown,2
400612,2974,5,1.5,17369,Downtown,2
448746,3020,6,2,17663,Downtown,2
440666,2986,3,4,13973,Downtown,2
350703,2951,4,2.5,18076,Uptown,1
439006,2896,5,2.5,15886,Downtown,2
344799,2864,3,3,23575,Uptown,1
294350,3114,2,1.5,11959,Uptown,1
434695,3140,2,3.5,22447,Downtown,2
411418,2868,7,2.5,13687,Suburbs,3
408995,3086,4,1.5,14393,Downtown,2
346846,3016,2,3.5,16663,Uptown,1
386191,2928,1,2.5,15935,Downtown,2
426887,3094,3,2.5,14004,Downtown,2
443202,3076,5,3,18363,Downtown,2
357582,2904,4,1.5,12132,Suburbs,3
401512,2961,1,2.5,13391,Downtown,2
402222,3092,7,3.5,16701,Uptown,1
417484,3083,4,2,17456,Downtown,2
363733,2955,1,3,13081,Suburbs,3
358913,2952,2,1.5,11906,Downtown,2
402074,2998,5,1.5,12971,Downtown,2
416005,3060,5,2.5,13461,Downtown,.
437240,2996,7,3,18209,Suburbs,3
373438,2958,5,3,16344,Uptown,1
434181,3023,6,3.5,18250,Suburbs,3
389946,2750,4,3.5,15089,Suburbs,3
404091,2963,5,2.5,14102,Suburbs,3
372667,.,6,2.5,15033,Uptown,1
416568,2922,2,3.5,14232,Downtown,2
451420,3113,4,3.5,15555,Downtown,2
384268,2982,2,3,6985,Suburbs,3
423084,2959,5,2,18583,Downtown,2
336800,2925,3,3,12990,Uptown,1
438062,2865,6,3.5,19836,Downtown,2
393256,2903,4,1,20670,Downtown,2
436895,2987,7,2,14751,Downtown,2
416150,2968,6,1.5,20403,Suburbs,3
452399,3067,5,4,22824,Suburbs,3
327071,2798,3,2,21236,.,1
454409,3070,5,2,24094,Downtown,2
297715,2840,3,1.5,19139,Uptown,1
342228,3129,3,2.5,15822,Uptown,1
379828,3118,4,3.5,15355,Uptown,1
413499,2816,6,1.5,19084,Downtown,2
431857,2926,5,2,18225,Downtown,2
391898,2919,3,1.5,16014,Downtown,2
359968,2891,2,1.5,13633,Downtown,2
354028,2960,4,4,7368,Uptown,1
435913,3149,4,3.5,10532,Downtown,2
402320,2957,2,2.5,14957,Downtown,2
423525,3101,6,2,6397,Downtown,2
404705,2860,2,2.5,17663,Downtown,2
372580,2819,6,1.5,6091,Suburbs,3
448380,3086,5,3,18037,Downtown,2
389193,2916,3,2,15784,Downtown,2
429593,3019,6,3,15185,Suburbs,3
432780,3143,6,1,21926,Downtown,2
417119,3035,5,2,12309,Downtown,2
388993,3064,3,1.5,15958,Downtown,2
416739,2977,2,4,11579,Downtown,2
400923,3087,2,2.5,14035,Downtown,2
426540,3049,.,2,21429,Downtown,2
372811,2925,5,4,13256,Uptown,1
361442,2975,3,1,11435,Downtown,2
370935,2989,2,2.5,12051,Suburbs,3
373651,3049,1,3.5,9173,Downtown,2
408229,3005,4,2.5,13972,Downtown,2
382593,2982,3,2,13090,Downtown,2
348018,3108,1,1.5,9792,Downtown,2
435031,3131,5,3,13338,Downtown,2
438762,3082,4,3,13912,Downtown,2
451687,3099,4,4,17562,Downtown,2
417555,2794,5,4,22185,Suburbs,3
336908,2822,3,2,6199,Suburbs,3
459798,3085,6,3.5,12726,Downtown,2
322379,2966,4,1,21084,Uptown,1
358794,2937,1,2,16908,Suburbs,3
410449,3043,3,3.5,16910,Suburbs,3
413256,2967,3,3.5,10392,Downtown,2
398276,2934,2,2.5,12230,Downtown,2
442725,2949,4,4,15904,Downtown,2
394351,3129,2,2,15150,Downtown,2
332355,2926,5,1,14394,Uptown,1
417236,2886,3,2.5,13808,Downtown,2
292385,2929,2,2,16338,Uptown,1
353652,2945,3,3,14447,Uptown,1
421350,2946,3,3.5,7668,Downtown,2
372495,3248,1,2,12823,Suburbs,3
450575,2957,6,3,18347,Downtown,2
405085,2996,4,1.5,16487,Downtown,2
443230,2851,7,2,23607,Downtown,2
408944,2997,3,3,14944,Downtown,2
402414,2892,3,2,17511,Downtown,2
452208,2984,5,3.5,19464,Suburbs,3
369503,3013,6,1.5,21677,Uptown,1
435196,3156,6,2,14473,Suburbs,3
440273,2950,.,3.5,8700,Suburbs,3
399792,2867,.,3,16721,Downtown,2
440043,3022,.,3.5,21608,Suburbs,3
464245,2959,.,3,14075,Downtown,2
416800,2988,2,2.5,22292,Downtown,2
430970,3080,6,3,18318,Suburbs,3
396106,2967,6,1.5,9181,Downtown,2
352542,2852,4,1.5,12717,Suburbs,3
362648,3056,5,2.5,17926,Uptown,1
433666,3175,2,4,17391,Downtown,2
418118,2990,3,2.5,16230,Downtown,2
343205,3215,5,1,12077,Uptown,1
457912,3182,3,3.5,22804,Downtown,2
326836,3048,4,1.5,19008,Uptown,1
447217,2925,7,1.5,25720,Downtown,2
360171,3177,2,4,11033,Uptown,1
408172,3272,3,.,16581,Suburbs,3
454931,2979,7,2,22573,Downtown,2
332053,3043,2,2,10335,Uptown,1
401046,2788,5,1.5,20211,Downtown,2
407240,3002,2,4,13155,Downtown,2
316590,2918,3,2,11733,Uptown,1
489463,3098,7,3,23755,Downtown,2
415294,3009,3,3,20100,Suburbs,3
395143,2886,2,2.5,15358,Downtown,2
426289,3005,2,3.5,16540,Downtown,2
421403,3061,7,2.5,14460,Suburbs,3
320206,2772,1,2,12823,Suburbs,3
373806,3074,7,2.5,16646,Uptown,1
406791,2984,3,3,7589,Downtown,2
400993,3020,2,2,19749,Downtown,2
398580,2922,3,2.5,14100,Downtown,2
412183,2974,6,2.5,16890,Downtown,2
323716,2930,4,1.5,19042,Uptown,1
310257,2945,2,3,10318,Uptown,1
450305,3201,5,3.5,8732,Downtown,2
461100,3102,4,3.5,13719,Downtown,2
393903,3078,3,1.5,16831,Downtown,2
441281,3169,3,3.5,17286,Downtown,2
385011,3102,3,2.5,15525,Suburbs,3
440086,3009,3,3.5,21190,Downtown,2
415848,2891,2,3.5,18862,Downtown,2
404037,3037,6,1.5,20826,Suburbs,3
416485,3014,4,2,17027,Downtown,2
320408,2963,4,1.5,13471,Uptown,1
391310,2936,7,3.5,15082,Uptown,1
393861,2854,4,3.5,15206,Suburbs,3
413708,3012,4,2,7177,Downtown,2
376652,2936,4,2,17838,Suburbs,3
308959,3023,1,2,12628,Uptown,1
351581,2866,3,3,15429,Uptown,1
377304,2920,4,3.5,9613,Suburbs,3
400341,2822,2,3,16762,Downtown,2
410094,3059,2,1.5,19557,Downtown,2
352947,3021,4,3.5,12949,Uptown,1
411173,3041,5,1.5,10026,Downtown,2
395989,2999,5,2,15823,Suburbs,3
413823,2937,6,2,15855,Downtown,2
.,2735,4,1.5,14627,Uptown,1
380713,3076,2,2.5,10990,Suburbs,3
362471,2979,6,1.5,18472,Uptown,1
376223,2903,2,3.5,12721,Suburbs,3
391213,3078,2,3,12984,Suburbs,3
376836,2865,5,1,18429,Suburbs,3
395359,2975,4,1.5,13773,Downtown,2
390607,3017,5,1.5,18454,Suburbs,3
395418,3006,6,2,12567,Suburbs,3
403272,3015,2,1,17849,Downtown,2
466228,3070,5,3.5,16110,Downtown,2
426276,2905,6,2,15688,Downtown,2
342555,3053,2,3.5,16824,Uptown,1
395279,2944,6,1,16946,Downtown,2
350760,2973,3,3,19099,Uptown,1
430809,2884,5,2,14696,Downtown,2
428919,3104,2,4,12656,Downtown,2
372702,2898,2,3,14325,Suburbs,3
307497,3009,4,2,9302,Uptown,1
443967,2979,6,2,16376,Downtown,2
420879,3096,5,2.5,15324,Suburbs,3
331751,2908,4,2,12165,Uptown,1
318445,2978,2,2,16103,Uptown,1
383046,2995,2,1.5,12233,Downtown,2
372248,2912,1,3,16259,Suburbs,3
480989,3004,6,3.5,23133,Downtown,2
307521,2921,1,1.5,15761,Uptown,1
450967,3035,5,3,12785,Downtown,2
352324,3000,1,3,9479,Suburbs,3
363719,3084,3,2.5,16218,Uptown,1
455520,3183,5,3,15492,Downtown,2
374010,3124,2,2,10017,Suburbs,3
464117,3062,6,4,14962,Downtown,2
440642,2985,4,4,14344,Downtown,2
389521,3061,5,3.5,14430,Uptown,1
465102,3066,4,3.5,19128,Downtown,2
394985,3036,3,1.5,12594,Downtown,2
349743,3061,5,2.5,11945,Uptown,1
356227,2956,3,1.5,3173,Downtown,2
479857,2905,7,4,17415,Downtown,2
451032,2921,6,4,13080,Downtown,2
346009,3006,2,3.5,11410,Uptown,1
305536,3003,3,1,12468,Uptown,1
459339,3106,3,3.5,17489,Downtown,2
442533,3095,5,3,18202,Downtown,2
351258,3063,2,3.5,16289,Uptown,1
432283,3033,6,3,18448,Suburbs,3
369876,3161,6,2,15243,Uptown,1
406039,2880,4,2.5,19315,Downtown,2
363538,2972,2,4,12969,Uptown,1
401892,2904,3,2,18212,Downtown,2
399022,3030,4,2,12842,Suburbs,3
494673,3022,7,3.5,17614,Downtown,2
399018,2978,4,1.5,11062,Downtown,2
408910,2939,4,2.5,17456,Downtown,2
326007,2854,1,3,19881,Uptown,1
449517,2970,7,3.5,19515,Suburbs,3
417206,2951,4,2.5,19027,Downtown,2
384782,2992,4,2,17302,Suburbs,3
371666,2881,6,2,12765,Uptown,1
396230,2910,3,2.5,10563,Downtown,2
456428,3021,6,3,15062,Downtown,2
405164,2946,3,2.5,24116,Suburbs,3
374532,3043,1,3,17844,Suburbs,3
341758,2906,2,2.5,16436,Uptown,1
337307,2912,2,2,13682,Suburbs,3
437659,3085,6,2,11274,Downtown,2
430408,3194,7,1,18206,Suburbs,3
410646,2939,7,2,16040,Suburbs,3
400164,3025,5,2.5,10672,Suburbs,3
380463,2958,2,2,19492,Downtown,2
393963,3006,4,1.5,9019,Downtown,2
343210,3145,4,2,15781,Uptown,1
299842,3013,4,1,10453,Uptown,1
405432,3006,4,4,20803,Uptown,1
408411,2904,5,2,8872,Downtown,2
372410,3158,6,2,14899,Uptown,1
418320,3047,4,2,15080,Downtown,2
418429,3015,5,2.5,16432,Downtown,2
356167,2910,2,1,10894,Downtown,.
380443,3044,3,1.5,12146,Downtown,2
428254,3024,3,3,17000,Downtown,2
367977,3043,1,2.5,14107,Suburbs,3
296918,2984,3,1.5,12338,Uptown,1
420715,3145,2,2,26484,Suburbs,3
285890,2900,1,1.5,22427,Uptown,1
358409,3020,2,2,13330,Suburbs,3
358664,2779,5,1,12440,Suburbs,3
307207,2955,3,1.5,10878,Uptown,1
366310,3284,6,1,12566,Uptown,1
414672,3029,6,1.5,14615,Downtown,2
372755,2907,1,3,13707,Downtown,2
427177,3112,5,1.5,20415,Downtown,2
382177,2984,1,3,16069,Downtown,2
408418,2985,4,2.5,7001,Downtown,2
450734,3039,5,2.5,15645,Downtown,2
434487,3105,5,3,14805,Downtown,2
440997,3144,4,3.5,12123,Downtown,2
351106,3162,2,1.5,12757,Suburbs,3
424038,2873,7,1,15626,Downtown,2
434340,2901,5,3.5,18935,Suburbs,3
393982,3187,6,1.5,8549,Suburbs,3
477232,2974,6,4,21244,Downtown,2
433206,3086,5,2.5,19137,Downtown,2
444831,3046,4,3.5,24015,Suburbs,3
321955,2903,3,3,10612,Uptown,1
404029,2956,3,3.5,8449,Downtown,2
345940,3015,1,1,14569,Downtown,2
473410,3156,5,3,22823,Downtown,2
431327,2876,7,1.5,17091,Downtown,2
326465,2958,1,2.5,12832,Uptown,1
362030,2924,7,2,10938,Uptown,1
461260,2973,6,3.5,14519,Downtown,2
425444,3028,5,2,13366,Downtown,2
408076,3002,5,1.5,16170,Downtown,2
324117,2968,1,3,15895,Uptown,1
399183,3033,3,3.5,15154,Suburbs,3
408057,3089,2,2.5,13530,Downtown,2
390770,2867,4,2.5,12185,Suburbs,3
372859,2965,3,3.5,18363,Uptown,1
342814,2796,2,3,18005,Uptown,1
427238,3070,5,3,9957,Suburbs,3
401989,2883,3,3.5,16952,Suburbs,3
328446,2938,6,1,16898,Uptown,1
362889,3125,2,2,15517,Suburbs,3
467856,3005,5,4,18202,Downtown,2
417109,3071,5,2.5,14558,Suburbs,3
342242,2871,1,1.5,9619,Downtown,2
369870,3023,5,3,23491,Uptown,1
377391,3081,5,2.5,14313,Uptown,1
421678,2855,3,3.5,17740,Downtown,2
301352,3124,2,1,8613,Uptown,1
432001,3092,3,2.5,21203,Downtown,2
364052,2925,4,4,11770,Uptown,1
399197,2856,6,2.5,19467,Suburbs,3
452827,3062,4,3.5,21256,Suburbs,3
464698,3136,6,3.5,17238,Downtown,2
291872,3004,2,1.5,11440,Uptown,1
302100,2893,1,2,17547,Uptown,1
395046,3020,1,3.5,10676,Downtown,2
297358,3061,1,2,15010,Uptown,1
370558,3052,1,2,9347,Downtown,2
385025,2948,2,2,9699,Downtown,2
389412,2940,7,3.5,12502,Uptown,1
342219,2896,4,1.5,11871,Suburbs,3
462810,2942,6,3.5,15795,Downtown,2
412569,2828,5,2,11147,Downtown,2
417369,3018,5,1.5,18414,Downtown,2
372003,2855,1,4,13534,Suburbs,3
300221,2985,3,1.5,10466,Uptown,1
389271,3027,2,2,14127,Downtown,2
408098,2983,1,3.5,17525,Downtown,2
443761,3102,5,4,12092,Suburbs,3
390314,2758,2,3,14355,Downtown,2
447030,2901,4,4,16084,Downtown,2
346828,3027,2,1.5,4750,Suburbs,3
336912,3129,3,2,13395,Uptown,1
450704,3037,6,2.5,17281,Downtown,2
416874,2894,6,2.5,9915,Downtown,2
350886,2921,4,4,18224,Uptown,1
356529,2947,1,4,17426,Uptown,1
360165,2845,1,3,13263,Suburbs,3
344858,3061,3,3,11328,Uptown,1
393754,3004,3,3,16900,Suburbs,3
474955,3003,7,3.5,14339,Downtown,2
383485,3125,2,2,17351,Downtown,2
426203,2869,4,3,18354,Downtown,2
408452,2971,2,3,23106,Downtown,2
486920,3241,4,4,21359,Downtown,2
431359,2988,3,3,18536,Downtown,2
373903,2897,3,2,12505,Downtown,2
352376,2989,6,2,17520,Uptown,1
404187,2981,3,2.5,15320,Downtown,2
420362,2983,6,2.5,17106,Suburbs,3
337272,2853,2,3,22960,Uptown,1
374783,3022,3,1,12989,Downtown,2
436223,2864,4,4,24332,Suburbs,3
407920,3022,6,2,21831,Suburbs,3
417163,2982,2,3.5,18270,Downtown,2
423783,3014,5,3,11898,Downtown,2
305791,2829,4,1,11907,Uptown,1
358612,3027,2,1.5,15542,Suburbs,3
447464,2980,4,4,12754,Downtown,2
415456,3136,4,1.5,21184,Downtown,2
393402,2922,5,1.5,7765,Downtown,2
404351,3030,3,2,14289,Downtown,2
436549,2997,4,4,18321,Suburbs,3
351940,2863,3,2.5,20331,Uptown,1
390750,2717,6,2,16346,Suburbs,3
433143,3134,2,3.5,21427,Suburbs,3
295341,2991,2,1,14781,Uptown,1
322405,3008,4,2,9636,Uptown,1
397062,3119,2,2.5,15990,Suburbs,3
393499,2985,6,2,15360,Suburbs,3
430626,2915,4,3,17383,Downtown,2
398265,3112,1,2.5,16680,Downtown,2
